avgTF,medianTF,maxTF,stdTF,avgIDF,medianIDF,maxIDF,stdIDF,avgTFIDF,medianTFIDF,maxTFIDF,stdTFIDF,avgTermEntropy,medianTermEntropy,maxTermEntropy,stdTermEntropy,JSD,QSI,nounRatio,verbRatio,nounVerbRatio,otherPOSRatio,titleKeywordRatio,bodyKeywordRatio,bothPositionKeywordRatio,uniqueKeywords,groundTruthTermRatio,avgPMI,medianPMI,maxPMI,stdPMI,classlabel
2.302052,2.242453,3.484907,0.64695,0.642292,0.644393,0.907803,0.12831,0.642292,0.644393,0.907803,0.12831,0.234703,0.21201,0.965604,0.187274,0.312936,0.78799,0.9,0.3,0.9,0.3,0,0.7,0.3,10,0,0.693029,0,2.829013,0.937895,not-opt
1.462098,1.693147,1.693147,0.400189,0.462998,0.366892,0.853872,0.224847,0.462998,0.366892,0.853872,0.224847,0.239019,0.216432,0.965604,0.188827,0.387676,0.783568,0.3,0.1,0.3,0,0,0.1,0.2,10,0.3,1.025166,0.591673,3.934545,1.23013,not-opt
1.346574,1.346574,1.693147,0.400189,0.586148,0.580125,0.907803,0.181423,0.586148,0.580125,0.907803,0.181423,0.238249,0.214076,0.965604,0.188468,0.400898,0.785924,0.3,0.1,0.3,0.2,0.1,0.3,0,10,0.2,1.799364,1.700953,5.033158,1.45125,opt
1.597253,1.693147,2.098612,0.496898,0.733733,0.627189,1,0.192551,0.733733,0.627189,1,0.192551,0.240378,0.219359,0.965604,0.188926,0.400441,0.780641,0.6,0.1,0.6,0,0,0.3,0.3,10,0,2.585967,2.893091,7.518064,2.168055,opt
2.228164,2.039721,3.833213,1.451164,0.703285,0.686197,1,0.19764,0.703285,0.686197,1,0.19764,0.240209,0.219359,0.965604,0.188866,0.329988,0.780641,0.4,0.3,0.4,0,0,0.4,0,10,0,3.550775,3.42372,7.518064,1.573192,opt
1,1,1,0,0.572971,0.656139,0.815607,0.208338,0.572971,0.656139,0.815607,0.208338,0.236671,0.214076,0.965604,0.187501,0.247967,0.785924,0.3,0.2,0.3,0,0,0.3,0,10,0.2,1.565657,1.276619,4.745475,1.294112,not-opt
0,0,0,0,0.767803,0.77839,1,0.159169,0,0,0,0,0.27087,0.253277,0.834882,0.189256,0.270808,0.746723,0,0,0,0,0,0,0,10,0.1,2.105104,2.180526,6.419452,2.248713,opt
1.993963,2.098612,2.386294,0.298667,0.780704,0.773802,1,0.16546,0.780704,0.773802,1,0.16546,0.238726,0.215907,0.965604,0.188894,0.316025,0.784093,0.5,0.2,0.5,0,0,0.4,0.1,10,0.2,0.780716,0,5.726305,1.71149,not-opt
1.51986,1.346574,2.386294,0.663638,0.744283,0.742546,1,0.20001,0.744283,0.742546,1,0.20001,0.246691,0.229349,0.897443,0.186129,0.271533,0.770651,0.3,0.1,0.3,0.1,0,0.3,0.1,10,0,0.646057,0,7.518064,1.468791,not-opt
2.119684,2.098612,2.791759,0.697518,0.793333,0.815608,1,0.185033,0.793333,0.815608,1,0.185033,0.246599,0.228393,0.834882,0.185737,0.291258,0.771607,0.5,0.2,0.5,0,0,0.3,0.2,10,0,2.960775,3.123615,6.824917,2.386031,opt
1.346574,1.346574,1.693147,0.379652,0.663278,0.648306,1,0.177993,0.663278,0.648306,1,0.177993,0.242202,0.221644,0.965604,0.189348,0.259545,0.778356,0.5,0.2,0.5,0.1,0.1,0.3,0.2,10,0.1,1.433682,1.007806,5.726305,1.650139,opt
1.597253,1.693147,2.098612,0.555548,0.719788,0.702234,1,0.151336,0.719788,0.702234,1,0.151336,0.238304,0.214088,0.965604,0.188412,0.254437,0.785912,0.2,0.1,0.2,0.1,0,0.2,0.1,10,0.1,3.951845,3.829185,6.13177,1.124214,not-opt
1.693147,1.693147,2.386294,0.565952,0.74635,0.741173,1,0.151341,0.74635,0.741173,1,0.151341,0.25585,0.238295,0.834882,0.187115,0.265794,0.761705,0.4,0.2,0.4,0,0,0.4,0,10,0,1.078611,0,5.572154,1.606418,not-opt
2.695274,2.609438,3.079442,0.408017,0.780876,0.83474,1,0.173192,0.780876,0.83474,1,0.173192,0.239957,0.219286,0.965604,0.188764,0.335362,0.780714,0.3,0,0.3,0.3,0,0.3,0.2,10,0,1.883846,0,6.824917,2.203175,not-opt
2.015035,1.693147,2.609438,0.447768,0.833996,0.907803,1,0.158912,0.833996,0.907803,1,0.158912,0.238512,0.214654,0.965604,0.188886,0.263234,0.785346,0.5,0.1,0.5,0,0,0.5,0,10,0.1,0.485335,0,6.824917,1.725496,opt
0,0,0,0,0.771707,0.77839,0.907803,0.127859,0,0,0,0,0.247344,0.232489,0.834882,0.184705,0.308489,0.767511,0,0,0,0,0,0,0,10,0.2,0.951236,0,5.284472,1.731886,opt
1.965832,2.098612,2.94591,0.549366,0.705442,0.686197,1,0.185717,0.705442,0.686197,1,0.185717,0.246449,0.226348,0.897443,0.18661,0.264943,0.773652,0.8,0.3,0.8,0,0,0.7,0.1,10,0.1,0.941699,0,5.438623,1.345553,not-opt
2.360086,2.609438,2.94591,0.689962,0.642714,0.66043,1,0.265039,0.642714,0.66043,1,0.265039,0.246145,0.226928,0.897443,0.186035,0.303,0.773072,0.6,0.3,0.6,0,0,0.5,0.1,10,0.2,1.991097,1.756013,6.419452,1.696483,opt
1.414151,1.346574,2.098612,0.477227,0.648806,0.654644,1,0.227644,0.648806,0.654644,1,0.227644,0.234299,0.21106,0.965604,0.186847,0.351941,0.78894,0.6,0.2,0.6,0.1,0,0.5,0.1,10,0.2,1.404881,0.809736,4.879007,1.622048,not-opt
2.68335,2.777674,3.079442,0.437115,0.754797,0.861705,1,0.239985,0.754797,0.861705,1,0.239985,0.26762,0.249945,0.834882,0.188722,0.271064,0.750055,0.4,0,0.4,0,0,0.4,0,10,0.1,1.14177,0,5.438623,1.704899,opt
1.183102,1,2.098612,0.448507,0.607751,0.584096,0.761677,0.102776,0.607751,0.584096,0.761677,0.102776,0.242668,0.222742,0.965604,0.189381,0.281959,0.777258,0.6,0.2,0.6,0,0.1,0.4,0.1,10,0.1,0.923848,0.089731,3.854503,1.121638,not-opt
1.693147,1.693147,1.693147,0,0.790858,0.751425,1,0.142922,0.790858,0.751425,1,0.142922,0.262837,0.245327,0.834882,0.187667,0.344698,0.754673,0.1,0,0.1,0,0,0.1,0,10,0,1.813703,0,6.824917,2.274533,not-opt
2.331859,2.386294,3.564949,0.925848,0.605762,0.583841,1,0.248214,0.605762,0.583841,1,0.248214,0.237303,0.214076,0.965604,0.187761,0.242262,0.785924,0.4,0.1,0.4,0.1,0,0.3,0.2,10,0.1,1.094037,0.874274,4.052328,1.140404,not-opt
1.9678,1.693147,2.791759,0.549306,0.717141,0.694401,1,0.182083,0.717141,0.694401,1,0.182083,0.234236,0.211526,0.965604,0.186817,0.397896,0.788474,0.4,0.1,0.4,0,0,0.4,0,10,0.1,2.905652,3.269569,7.518064,2.039059,opt
2.517106,2.386294,3.197225,0.473259,0.690705,0.694401,0.907803,0.162369,0.690705,0.694401,0.907803,0.162369,0.247384,0.229921,0.834882,0.185907,0.371967,0.770079,0.4,0.1,0.4,0,0,0.3,0.1,10,0.2,2.672026,2.817584,6.824917,2.042659,not-opt
2.325575,2.098612,3.772589,0.74279,0.700681,0.70074,1,0.19067,0.700681,0.70074,1,0.19067,0.246125,0.228052,0.834882,0.185588,0.320195,0.771948,0.7,0.3,0.7,0.1,0,0.6,0.2,10,0,1.47498,0,5.438623,1.699469,not-opt
1.808994,1.693147,2.791759,0.673148,0.671066,0.6413,1,0.22291,0.671066,0.6413,1,0.22291,0.246015,0.226911,0.897443,0.186089,0.363614,0.773089,0.7,0,0.7,0,0,0.7,0,10,0.4,0.936232,0,5.120169,1.470635,not-opt
1.858367,1.693147,2.609438,0.335008,0.566399,0.539035,0.907803,0.142483,0.566399,0.539035,0.907803,0.142483,0.246745,0.229349,0.897443,0.185913,0.267715,0.770651,0.5,0,0.5,0.3,0,0.8,0,10,0,1.211859,0.890023,4.18586,1.164502,not-opt
1.346574,1.346574,1.693147,0.490129,0.794242,0.83474,1,0.216368,0.794242,0.83474,1,0.216368,0.245212,0.227319,0.834882,0.184423,0.279472,0.772681,0.2,0,0.2,0,0,0.2,0,10,0.1,3.472708,3.269569,7.518064,2.681499,opt
2.386294,2.386294,2.386294,0,0.804114,0.83474,1,0.116979,0.804114,0.83474,1,0.116979,0.255271,0.238248,0.834882,0.186966,0.370692,0.761752,0.2,0,0.2,0.2,0,0.1,0.2,10,0.1,1.259767,0,5.033158,1.943531,opt
1,1,1,0,0.627516,0.70074,0.785927,0.167249,0.627516,0.70074,0.785927,0.167249,0.238229,0.214654,0.965604,0.188325,0.247776,0.785346,0.7,0.2,0.7,0,0,0.7,0,10,0,0.976577,0.130355,3.962716,1.199041,not-opt
2.386294,2.386294,2.386294,0,0.742068,0.732293,1,0.157744,0.742068,0.732293,1,0.157744,0.296816,0.284569,0.834882,0.192452,0.25832,0.715431,0.1,0.1,0.1,0,0,0.1,0,10,0.1,1.911081,1.988635,6.824917,2.021285,not-opt
2.445186,2.445186,3.890372,2.043801,0.591667,0.631481,0.907803,0.193068,0.591667,0.631481,0.907803,0.193068,0.275011,0.256123,0.834882,0.189376,0.275525,0.743877,0.2,0,0.2,0,0,0.1,0.1,10,0.1,1.656455,1.765492,5.438623,1.350159,opt
1.648637,1,2.94591,1.123472,0.715928,0.761677,1,0.198447,0.715928,0.761677,1,0.198447,0.239131,0.216656,0.965604,0.188686,0.262834,0.783344,0.3,0.1,0.3,0,0.1,0.2,0,10,0.2,3.308543,3.475013,6.824917,2.108514,opt
1.454008,1.693147,2.098612,0.448227,0.662958,0.732294,1,0.264606,0.662958,0.732294,1,0.264606,0.236448,0.214076,0.965604,0.187469,0.238757,0.785924,0.5,0.3,0.5,0.2,0,0.4,0.3,10,0.2,1.272464,0.42466,6.824917,1.806204,opt
2.310031,2.445186,2.791759,0.548083,0.740287,0.77839,1,0.210759,0.740287,0.77839,1,0.210759,0.266359,0.248413,0.834882,0.188685,0.350277,0.751587,0.6,0,0.6,0,0,0.6,0,10,0.1,3.130987,3.320862,7.518064,2.03907,opt
1.797915,1.693147,2.609438,0.532651,0.688647,0.656139,1,0.207309,0.688647,0.656139,1,0.207309,0.25531,0.238295,0.834882,0.186855,0.256744,0.761705,0.6,0.1,0.6,0.1,0,0.5,0.1,10,0.1,2.423764,2.989984,6.824917,2.106494,opt
2.381045,2.098612,2.94591,0.489188,0.539192,0.424661,1,0.276756,0.539192,0.424661,1,0.276756,0.247024,0.229349,0.834882,0.186056,0.2621,0.770651,0.3,0.1,0.3,0,0,0.1,0.2,10,0.1,1.114409,1.200178,3.298556,0.923419,not-opt
1.961915,2.098612,2.94591,0.764756,0.59485,0.56414,0.907803,0.165973,0.59485,0.56414,0.907803,0.165973,0.246226,0.227319,0.897443,0.186022,0.289763,0.772681,0.7,0.1,0.7,0.1,0,0.6,0.1,10,0.1,1.253481,1.241421,4.427022,1.268915,not-opt
1.570544,1.693147,2.098612,0.378919,0.732561,0.723413,1,0.210064,0.732561,0.723413,1,0.210064,0.246716,0.229921,0.897443,0.185374,0.306401,0.770079,0.7,0.1,0.7,0.2,0,0.5,0.3,10,0,1.354855,0,7.518064,1.997951,opt
1.876405,1.693147,2.609438,0.638862,0.577441,0.484597,1,0.252014,0.577441,0.484597,1,0.252014,0.234736,0.212027,0.965604,0.187301,0.266528,0.787973,0.5,0.1,0.5,0,0,0.4,0.1,10,0,1.583438,1.386682,6.419452,1.362711,opt
1.6452,1.693147,2.386294,0.564264,0.621749,0.554953,0.907803,0.187612,0.621749,0.554953,0.907803,0.187612,0.23864,0.216357,0.965604,0.188625,0.333867,0.783643,0.6,0.3,0.6,0,0,0.2,0.4,10,0.2,0.854278,0,6.13177,1.453855,opt
1,1,1,0,0.65607,0.696448,0.853872,0.170857,0.65607,0.696448,0.853872,0.170857,0.2387,0.216432,0.965604,0.188497,0.32591,0.783568,0.3,0.1,0.3,0.1,0,0.4,0,10,0.2,1.155695,0,4.627692,1.525213,opt
1.231049,1,1.693147,0.35794,0.710942,0.742545,0.907803,0.126067,0.710942,0.742545,0.907803,0.126067,0.237929,0.214076,0.965604,0.188475,0.3538,0.785924,0.6,0.4,0.6,0,0,0.5,0.1,10,0.2,0.628811,0,4.222227,1.293724,opt
2.2904,2.242453,3.079442,0.462872,0.810978,0.870587,1,0.212905,0.810978,0.870587,1,0.212905,0.246582,0.226348,0.897443,0.187217,0.276794,0.773652,0.5,0.2,0.5,0.1,0,0.5,0.1,10,0.1,0.424799,0,4.627692,1.106094,not-opt
1.597253,1.693147,2.098612,0.555548,0.750367,0.72446,1,0.11211,0.750367,0.72446,1,0.11211,0.246802,0.228871,0.834882,0.185888,0.293419,0.771129,0.2,0.1,0.2,0.1,0,0.2,0.1,10,0.1,2.118225,3.161355,5.503161,2.041042,not-opt
1.77424,1,3.079442,1.06504,0.75437,0.819899,1,0.234138,0.75437,0.819899,1,0.234138,0.246369,0.228393,0.897443,0.185642,0.249636,0.771607,0.3,0,0.3,0.2,0,0.5,0,10,0.1,0.898777,0,5.120169,1.507075,not-opt
1.782948,1.693147,2.609438,0.630991,0.583338,0.57359,0.815607,0.178665,0.583338,0.57359,0.815607,0.178665,0.239052,0.216432,0.965604,0.188775,0.291965,0.783568,0.7,0.1,0.7,0.1,0.2,0.3,0.2,10,0.2,1.48469,1.489786,4.116867,1.223051,opt
2.133732,2.098612,2.609438,0.41068,0.604852,0.649321,0.907803,0.203079,0.604852,0.649321,0.907803,0.203079,0.2344,0.211761,0.965604,0.186828,0.228726,0.788239,0.6,0.2,0.6,0,0,0.6,0,10,0.2,1.574888,1.167178,5.438623,1.527509,opt
1.610952,1.693147,2.386294,0.605987,0.584405,0.569463,0.853872,0.192215,0.584405,0.569463,0.853872,0.192215,0.234813,0.21201,0.965604,0.187222,0.26451,0.78799,0.6,0.2,0.6,0.1,0,0.3,0.4,10,0.3,0.983581,0.928863,4.627692,1.129227,opt
1.998577,2.386294,2.609438,0.871961,0.702791,0.807774,1,0.250197,0.702791,0.807774,1,0.250197,0.245428,0.225286,0.965604,0.190071,0.30174,0.774714,0.2,0,0.2,0.1,0,0.3,0,10,0.1,1.763753,0.32513,6.824917,2.197944,opt
2.958004,3.047172,4.044522,1.029484,0.670138,0.619357,1,0.172821,0.670138,0.619357,1,0.172821,0.241276,0.223061,0.834882,0.182857,0.28208,0.776939,0.4,0.2,0.4,0,0,0.3,0.1,10,0.1,1.951244,2.376401,5.572154,1.646234,not-opt
1.529676,1.693147,2.098612,0.439311,0.803925,0.800767,1,0.19124,0.803925,0.800767,1,0.19124,0.237195,0.214076,0.965604,0.187833,0.308627,0.785924,0.6,0.3,0.6,0.1,0,0.6,0,10,0.2,0.875811,0,7.518064,2.093871,opt
1.693147,1.693147,2.386294,0.400189,0.784079,0.907803,1,0.218404,0.784079,0.907803,1,0.218404,0.237066,0.214076,0.965604,0.187802,0.219521,0.785924,0.6,0,0.6,0.1,0,0.5,0.2,10,0.1,3.73483,3.475013,7.518064,2.389695,opt
1.346574,1.346574,1.693147,0.400189,0.749514,0.741173,1,0.166181,0.749514,0.741173,1,0.166181,0.250137,0.233066,0.834882,0.185677,0.251599,0.766934,0.4,0.3,0.4,0,0.1,0.1,0.2,10,0.3,0.780866,0,5.572154,1.672818,opt
2.132592,2.098612,2.386294,0.284671,0.768723,0.861705,1,0.251842,0.768723,0.861705,1,0.251842,0.238153,0.214076,0.965604,0.188471,0.297482,0.785924,0.5,0.1,0.5,0.1,0,0.5,0,10,0.3,1.562681,0,7.518064,2.311975,opt
1.462098,1.693147,1.693147,0.400189,0.766514,0.800767,1,0.156841,0.766514,0.800767,1,0.156841,0.236004,0.214076,0.965604,0.187409,0.411957,0.785924,0.2,0.1,0.2,0.1,0,0.2,0.1,10,0.1,3.000893,3.646863,6.419452,2.216979,opt
1,1,1,0,0.689137,0.653909,1,0.219202,0.689137,0.653909,1,0.219202,0.246983,0.226727,0.897443,0.186931,0.245675,0.773273,0.4,0,0.4,0.2,0,0.6,0,10,0,0.701879,0,6.419452,1.257156,not-opt
2.700599,2.700599,3.70805,0.825941,0.543266,0.498288,0.815607,0.207203,0.543266,0.498288,0.815607,0.207203,0.247279,0.226895,0.897443,0.187017,0.281061,0.773105,0.4,0.2,0.4,0.1,0,0.4,0,10,0.1,1.88832,1.653014,5.908626,1.231564,opt
2.595831,2.386294,3.302585,0.628742,0.726823,0.717453,1,0.191384,0.726823,0.717453,1,0.191384,0.244104,0.225968,0.834882,0.184195,0.294197,0.774032,0.3,0.2,0.3,0,0,0.2,0.1,10,0.2,2.484326,2.808534,6.13177,1.953921,not-opt
2.260037,2.098612,3.833213,0.962606,0.715269,0.741173,0.907803,0.142471,0.715269,0.741173,0.907803,0.142471,0.257941,0.240719,0.834882,0.187354,0.285232,0.759281,0.8,0.1,0.8,0.1,0,0.8,0,10,0.1,0.663011,0,4.319391,1.323948,opt
2.691725,3.079442,3.302585,0.871961,0.755128,0.73983,1,0.21037,0.755128,0.73983,1,0.21037,0.236114,0.214076,0.965604,0.187474,0.306225,0.785924,0.3,0.2,0.3,0,0,0.2,0.1,10,0.1,4.360154,4.18586,7.518064,1.536841,opt
1.693147,1.693147,2.386294,0.490129,0.607702,0.605305,1,0.218427,0.607702,0.605305,1,0.218427,0.234471,0.211948,0.965604,0.186747,0.402368,0.788052,0.4,0.1,0.4,0.1,0,0.4,0.1,10,0,2.229714,2.084342,5.726305,1.61247,opt
1.42515,1,2.609438,0.636023,0.802231,0.815607,1,0.16429,0.802231,0.815607,1,0.16429,0.236586,0.214076,0.965604,0.187656,0.253647,0.785924,0.4,0,0.4,0.4,0,0.6,0.2,10,0.1,1.687053,0,7.518064,2.346892,opt
2.155245,1.693147,3.079442,0.800377,0.621005,0.642521,0.853872,0.155234,0.621005,0.642521,0.853872,0.155234,0.239176,0.217793,0.965604,0.188591,0.399855,0.782207,0.3,0,0.3,0,0,0.3,0,10,0,2.889795,3.123615,5.418003,1.646925,opt
2.691725,3.079442,3.302585,0.871961,0.65906,0.681609,0.907803,0.186381,0.65906,0.681609,0.907803,0.186381,0.274978,0.255552,0.834882,0.189768,0.269186,0.744448,0.3,0,0.3,0,0,0.2,0.1,10,0.1,1.061399,0,5.438623,1.472017,opt
3.302585,3.302585,3.302585,0,0.830598,0.907803,1,0.181256,0.830598,0.907803,1,0.181256,0.279076,0.26279,0.834882,0.191929,0.254121,0.73721,0,0,0,0.1,0,0.1,0,10,0.1,3.933638,4.745475,7.518064,2.390754,opt
2.098612,2.098612,2.098612,0,0.783904,0.853872,1,0.193058,0.783904,0.853872,1,0.193058,0.289549,0.272826,0.834882,0.191858,0.23947,0.727174,0.2,0.2,0.2,0,0,0.1,0.1,10,0.2,0.611629,0,5.32084,1.384044,opt
3.772589,3.772589,3.772589,0,0.816677,0.800767,1,0.136763,0.816677,0.800767,1,0.136763,0.265995,0.248235,0.834882,0.188586,0.301717,0.751765,0.1,0.1,0.1,0,0,0.1,0,10,0,1.622959,0,7.518064,2.274203,not-opt
1.597253,1.693147,2.098612,0.555548,0.777842,0.741173,1,0.169551,0.777842,0.741173,1,0.169551,0.238019,0.214076,0.965604,0.188094,0.300441,0.785924,0.2,0,0.2,0.2,0,0.3,0,10,0.2,3.052064,3.700352,7.518064,2.245998,opt
1.414151,1.346574,2.098612,0.477227,0.634936,0.572292,1,0.223648,0.634936,0.572292,1,0.223648,0.239463,0.217793,0.965604,0.188985,0.435353,0.782207,0.6,0.1,0.6,0,0,0.4,0.2,10,0.1,1.062227,0,4.427022,1.473603,opt
1.415888,1.693147,1.693147,0.379652,0.588354,0.523784,0.907803,0.200745,0.588354,0.523784,0.907803,0.200745,0.304179,0.290766,0.834882,0.192757,0.247061,0.709234,0.4,0.2,0.4,0.1,0.1,0.1,0.3,10,0.1,1.443817,1.104605,5.438623,1.517309,not-opt
2.294778,2.098612,3.197225,0.675241,0.685244,0.741173,0.853872,0.147474,0.685244,0.741173,0.853872,0.147474,0.251561,0.234199,0.834882,0.186308,0.325904,0.765801,0.5,0,0.5,0.2,0,0.3,0.2,10,0.1,2.730478,3.192608,5.572154,1.679201,not-opt
1.231049,1,1.693147,0.35794,0.662101,0.653909,1,0.201794,0.662101,0.653909,1,0.201794,0.246987,0.228393,0.965604,0.190046,0.283356,0.771607,0.6,0.2,0.6,0,0,0.6,0,10,0.3,0.818405,0,5.844088,1.59781,not-opt
1.693147,1.693147,1.693147,0,0.773607,0.800767,1,0.179855,0.773607,0.800767,1,0.179855,0.276554,0.256695,0.834882,0.190688,0.290408,0.743305,0.1,0,0.1,0,0,0.1,0,10,0.3,1.406752,0,6.419452,2.160209,opt
2.194506,2.098612,2.386294,0.166093,0.783328,0.77839,1,0.220931,0.783328,0.77839,1,0.220931,0.245088,0.2249,0.965604,0.190158,0.283715,0.7751,0.3,0,0.3,0,0,0.3,0,10,0.1,1.719309,0,7.518064,2.131752,not-opt
2.214137,2.445186,3.197225,1.106261,0.633704,0.565286,1,0.218593,0.633704,0.565286,1,0.218593,0.244905,0.2249,0.965604,0.18998,0.328858,0.7751,0.6,0.1,0.6,0,0,0.3,0.3,10,0.3,1.340845,1.121135,5.150941,1.423647,opt
1.396084,1.693147,1.693147,0.370503,0.699225,0.708575,1,0.218167,0.699225,0.708575,1,0.218167,0.242165,0.221644,0.965604,0.189323,0.287768,0.778356,0.4,0.1,0.4,0.3,0,0.6,0.1,10,0,0.971382,0,4.052328,1.32645,not-opt
2.084145,2.098612,2.791759,0.612666,0.536636,0.470256,1,0.196094,0.536636,0.470256,1,0.196094,0.247859,0.230126,0.965604,0.190195,0.333314,0.769874,0.8,0.3,0.8,0.2,0,0.4,0.5,10,0,0.751398,0.389568,3.11501,0.937425,not-opt
1.198042,1,1.693147,0.338221,0.537959,0.523422,0.815607,0.151013,0.537959,0.523422,0.815607,0.151013,0.243707,0.226811,0.834882,0.18312,0.304029,0.773189,0.7,0.4,0.7,0,0.1,0.5,0.1,10,0.2,1.378844,1.081914,4.457793,1.214853,not-opt
1.231049,1,1.693147,0.400189,0.523532,0.450911,1,0.240379,0.523532,0.450911,1,0.240379,0.238176,0.214076,0.965604,0.188429,0.270841,0.785924,0.3,0,0.3,0,0.2,0.1,0,10,0.2,1.87811,1.512715,5.726305,1.518785,opt
0,0,0,0,0.759744,0.751425,0.907803,0.123092,0,0,0,0,0.243567,0.225753,0.834882,0.184115,0.274183,0.774247,0,0,0,0,0,0,0,10,0.2,1.377338,0,5.32084,1.878869,not-opt
1.621227,1.693147,2.098612,0.45613,0.794318,0.788642,1,0.157083,0.794318,0.788642,1,0.157083,0.245694,0.227319,0.834882,0.185447,0.360262,0.772681,0.3,0.1,0.3,0.1,0,0.3,0.1,10,0.1,1.310158,0,6.824917,2.096191,opt
2.155245,2.386294,2.386294,0.400189,0.880461,0.907803,1,0.132719,0.880461,0.907803,1,0.132719,0.247641,0.231391,0.834882,0.185965,0.273441,0.768609,0.3,0.1,0.3,0,0,0.3,0,10,0,1.608504,0,7.518064,2.615869,opt
1.693147,1.693147,2.386294,0.980258,0.641874,0.580854,1,0.252665,0.641874,0.580854,1,0.252665,0.247272,0.229921,0.834882,0.18642,0.247886,0.770079,0.2,0,0.2,0,0,0.1,0.1,10,0.2,0.926618,0,4.953115,1.371007,opt
2.091316,2.098612,2.791759,0.416213,0.90982,1,1,0.139855,0.90982,1,1,0.139855,0.246454,0.228393,0.834882,0.185735,0.296056,0.771607,0.9,0,0.9,0.1,0,0.9,0,10,0.1,5.389457,6.13177,7.518064,2.808144,opt
1.794513,1.693147,2.791759,0.740788,0.70024,0.737222,1,0.271672,0.70024,0.737222,1,0.271672,0.239645,0.218649,0.965604,0.188966,0.337056,0.781351,0.4,0.1,0.4,0,0,0.4,0,10,0.2,1.350982,0.83314,6.419452,1.657821,opt
1.346574,1.346574,1.693147,0.400189,0.588576,0.558949,1,0.202781,0.588576,0.558949,1,0.202781,0.248368,0.229349,0.965604,0.189854,0.271994,0.770651,0.3,0.1,0.3,0.1,0,0.3,0.1,10,0.2,1.454817,1.336496,4.473542,1.246954,opt
1.529676,1.693147,2.098612,0.439311,0.852836,0.861705,1,0.150977,0.852836,0.861705,1,0.150977,0.247279,0.228871,0.965604,0.190094,0.312904,0.771129,0.6,0.1,0.6,0,0,0.5,0.1,10,0.2,0.27549,0,7.518064,1.322109,not-opt
2.545521,2.545521,3.397895,1.205439,0.814371,0.83474,1,0.199951,0.814371,0.83474,1,0.199951,0.273238,0.25368,0.834882,0.189868,0.284291,0.74632,0.1,0,0.1,0.2,0,0.2,0,10,0.1,1.722759,0,7.518064,2.348064,not-opt
1.173287,1,1.693147,0.346574,0.738706,0.727705,1,0.164682,0.738706,0.727705,1,0.164682,0.247784,0.230126,0.965604,0.190133,0.294926,0.769874,0.4,0.1,0.4,0,0.1,0.2,0.1,10,0.1,1.508067,0,5.215479,1.823199,opt
1.496981,1.693147,2.098612,0.482934,0.34177,0.296735,0.582955,0.162235,0.34177,0.296735,0.582955,0.162235,0.246663,0.226727,0.965604,0.190334,0.242113,0.773273,0.4,0.1,0.4,0.1,0,0.3,0.2,10,0.3,0.460348,0.560003,1.176647,0.493381,not-opt
2.354025,2.354025,2.609438,0.294925,0.653363,0.686197,0.907803,0.169964,0.653363,0.686197,0.907803,0.169964,0.293869,0.283767,0.834882,0.190541,0.282566,0.716233,0.4,0.1,0.4,0,0,0.1,0.3,10,0.3,0.824032,0,3.606041,1.167877,opt
1.248491,1,2.098612,0.415047,0.785333,0.800767,1,0.13904,0.785333,0.800767,1,0.13904,0.236928,0.214076,0.965604,0.187731,0.272776,0.785924,1,0.1,1,0.1,0,0.9,0.1,10,0,0.861892,0,5.438623,1.831877,not-opt
1.51986,1.346574,2.386294,0.663638,0.482983,0.441007,0.853872,0.18678,0.482983,0.441007,0.853872,0.18678,0.248311,0.229349,0.965604,0.189777,0.344054,0.770651,0.3,0,0.3,0.1,0,0.2,0.2,10,0.3,0.793246,0.607438,3.305937,1.119216,opt
1.553029,1.693147,2.098612,0.405766,0.742333,0.742545,1,0.170086,0.742333,0.742545,1,0.170086,0.236707,0.214076,0.965604,0.187664,0.250311,0.785924,0.5,0.2,0.5,0.2,0,0.5,0.2,10,0,1.822697,0,6.824917,2.158343,opt
1.277259,1,1.693147,0.379652,0.787806,0.800767,1,0.179109,0.787806,0.800767,1,0.179109,0.246529,0.228393,0.834882,0.186463,0.357078,0.771607,0.5,0.3,0.5,0,0,0.5,0,10,0.1,1.476935,0,7.518064,2.239423,opt
1.683927,1.693147,2.609438,0.572174,0.693898,0.751425,0.907803,0.161001,0.693898,0.751425,0.907803,0.161001,0.249211,0.230417,0.965604,0.190269,0.36632,0.769583,0.7,0.4,0.7,0.1,0,0.2,0.5,10,0.1,1.565463,1.190127,5.438623,1.687136,not-opt
1.693147,1.693147,1.693147,0,0.696146,0.717454,1,0.253535,0.696146,0.717454,1,0.253535,0.241963,0.221269,0.965604,0.18939,0.280623,0.778731,0.2,0.1,0.2,0,0,0.2,0,10,0,2.274647,2.152088,7.518064,2.077009,opt
1.597253,1.693147,2.098612,0.555548,0.661981,0.705328,1,0.252302,0.661981,0.705328,1,0.252302,0.240622,0.222742,0.834882,0.183705,0.358909,0.777258,0.3,0.1,0.3,0,0,0.1,0.2,10,0.3,1.37141,0.290856,6.419452,1.763518,not-opt
1.138629,1,1.693147,0.309985,0.266794,0.279846,0.56163,0.217186,0.266794,0.279846,0.56163,0.217186,0.249306,0.230494,0.965604,0.190497,0.260371,0.769506,0.3,0,0.3,0.2,0,0.4,0.1,10,0.3,0.527419,0.295779,3.780395,0.776042,not-opt
